-3.533949646070574e-17 0 0.09760213773387827 1.159577227616907e-16 0.0976021377338778 -1.2437846215271825e-16 -3.533949646070574e-17 0
1.7117568598154344e-17 0.26333520897930496 -0.5413970185933813 2.798860510706285e-16 -0.22139803523548815 -8.917701060006214e-17 1.7117568598154344e-17 0.26333520897930496
3.533949646070574e-17 -0.017747221882636992 0.2406656950000084 -3.2481966864078367e-16 0.026170168270971766 6.962985162023428e-16 3.533949646070574e-17 -0.017747221882636992
-3.092205940311753e-17 -0.20206256119496935 0.060803185589153784 -3.7244516191790664e-16 0.14562314625785008 -1.5234636052357365e-15 -3.092205940311753e-17 -0.20206256119496935
-1.766974823035287e-17 0.023267425334910802 0.2825122016677786 6.714504327534092e-16 -0.024598015982841812 1.5041373181087881e-15 -1.766974823035287e-17 0.023267425334910802
8.834874115176436e-18 0.10583017262631919 0.37265679111688327 -1.6068427296977142e-15 -0.050971492486669434 -9.96132056486143e-16 8.834874115176436e-18 0.10583017262631919
-4.417437057588218e-18 -0.012831002392118372 0.1427070992324733 1.5151809107527588e-15 0.0032344452548589927 5.0800526162264503e-17 -4.417437057588218e-18 -0.012831002392118372
-7.951386703658792e-17 -0.013504017091778992 0.05632650737225336 -8.183302149182174e-16 -0.025967963772431792 6.769722290753944e-16 -7.951386703658792e-17 -0.013504017091778992
4.748744836907334e-17 -0.00625251447387146 0.09359938539252323 -4.969616689786745e-17 0.013895850306266885 -1.033680271475643e-15 4.748744836907334e-17 -0.00625251447387146
4.417437057588218e-17 -0.04302694982495243 0.053281493805647145 8.404174002061585e-16 0.05362477455205126 1.0016538528081284e-15 4.417437057588218e-17 -0.04302694982495243
3.533949646070574e-17 0.020795600545150283 0.06777841219978102 -1.0623936123499664e-15 -0.02291945732794794 -7.200422403868795e-16 3.533949646070574e-17 0.020795600545150283
1.4908850069360235e-16 0.05313188554585935 0.09288857291398736 1.0193236010384813e-15 -0.042079774652957355 5.367186024969684e-16 1.4908850069360235e-16 0.05313188554585935
-8.393130409417614e-17 -0.02092417924380909 0.007523282596059111 -7.454425034680118e-16 0.014063080683481475 -3.2026418667514577e-16 -8.393130409417614e-17 -0.02092417924380909
-1.366644589691355e-17 -0.02911495568225258 -0.022111281993115628 5.334055247037773e-16 0.0088271703178526 -7.288771145020559e-17 -1.366644589691355e-17 -0.02911495568225258
9.663143563474226e-17 0.006839655329740236 0.03468880397879643 -2.573157086045137e-16 0.0034053371842108927 4.947529504498804e-16 9.663143563474226e-17 0.006839655329740236
-1.1706208202608776e-16 -0.004256773775103418 0.0294897684859108 -3.5560368313585155e-16 0.01887623564242355 -7.156248033292913e-16 -1.1706208202608776e-16 -0.004256773775103418
5.632232248424977e-17 0.011518990080547352 0.01307385041324129 5.654319433712919e-16 -0.018581727517687777 6.847027439261738e-16 5.632232248424977e-17 0.011518990080547352
1.8884543421189631e-16 0.02500224883339629 0.024054927596018533 -6.89120180983762e-16 -0.02750360634686298 -1.9215851200508747e-16 1.8884543421189631e-16 0.02500224883339629
-1.4025362657842592e-16 -0.021541324791164607 -0.010802632170900817 5.565970692561155e-16 0.020276745689165654 -8.172258556538202e-17 -1.4025362657842592e-16 -0.021541324791164607
1.1043592643970545e-18 -0.024728042909579386 -0.021590780571039962 -2.760898160992636e-16 0.0169008804655754 2.0541082317785212e-16 1.1043592643970545e-18 -0.024728042909579386
1.8994979347629337e-16 0.016680310357118956 0.026030969510422948 -1.8553235641870515e-16 -0.008302150258950751 -4.627265317823658e-16 1.8994979347629337e-16 0.016680310357118956
7.178335218580853e-18 0.009642821850175001 0.023020737267175656 4.240739575284689e-16 0.0007983292191208511 1.341796506242421e-16 7.178335218580853e-18 0.009642821850175001
-5.797886138084535e-17 -0.0007557424262206717 -0.007888625210446325 -4.0612811948201677e-16 -0.008968760658872971 7.620078924339676e-17 -5.797886138084535e-17 -0.0007557424262206717
6.957463365701443e-17 0.006947059561845549 -4.13969828549082e-6 1.3252311172764653e-17 -0.013032941998282418 -5.621188655781007e-16 6.957463365701443e-17 0.006947059561845549
6.612351095577364e-17 -0.015020355272623184 -0.005051002589207466 4.417437057588218e-18 0.01939165556018973 9.895059008997609e-16 6.612351095577364e-17 -0.015020355272623184
-8.834874115176436e-18 -0.014504086856933666 -0.009848349038093297 -4.903355133922922e-16 0.013734510622567368 -1.6355560705720376e-15 -8.834874115176436e-18 -0.014504086856933666
-5.300924469105861e-17 0.019994451185212904 0.020234466938072414 1.094420031017481e-15 -0.016313816947893727 1.9547158979827863e-15 -5.300924469105861e-17 0.019994451185212904
1.5681901554438173e-16 0.011015512115119442 0.0149527202308355 -1.5538334850066556e-15 -0.005923852686046008 -1.683043518941111e-15 1.5681901554438173e-16 0.011015512115119442
8.572588789882135e-17 -0.011321523852426135 -0.017173724318433014 2.078956315227455e-15 0.0024001427748203807 1.115402857041025e-15 8.572588789882135e-17 -0.011321523852426135
2.0982826023544036e-17 -0.0019783278865597343 -0.006823403773597117 -1.740470200689758e-15 -0.0029634130526625 3.202641866751458e-17 2.0982826023544036e-17 -0.0019783278865597343
-2.8713340874323413e-17 -0.004457550725290656 0.005393015118779246 9.707317934050108e-16 0.012348203035647765 -1.0005494935437314e-15 -2.8713340874323413e-17 -0.004457550725290656
-1.1733817184218704e-16 -0.005191227830748752 -0.0010431802293241342 7.730514850779381e-17 0.006944219960033437 1.876858569842794e-15 -1.1733817184218704e-16 -0.005191227830748752
8.282694482977909e-18 0.016342601079401626 0.010970985665274473 -1.2412998131822893e-15 -0.017980323092962998 -2.6438360789665483e-15 8.282694482977909e-18 0.016342601079401626
