500 500 1 0.872369
500 500 6 1.022570
500 500 11 1.073140
500 500 16 1.103731
500 500 21 1.125510
500 500 26 1.142312
500 500 31 1.155917
500 500 36 1.167295
500 500 41 1.177034
500 500 46 1.185519
500 500 51 1.193012
500 500 56 1.199703
500 500 61 1.205732
